image_path,text,bbox,has_bbox,image_width,image_height,text_length,word_count
Hackathon data\SROIE2019\train\img\X51005433533.jpg,DISCOUNT (RM) :,"[530, 1066, 641, 1082]",True,1080,1527,15,3
Hackathon data\SROIE2019\train\img\X51005433533.jpg,0.00,"[697, 1064, 727, 1076]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433533.jpg,TOTAL GST (RM) :,"[523, 1092, 642, 1108]",True,1080,1527,16,4
Hackathon data\SROIE2019\train\img\X51005433533.jpg,18.81,"[690, 1089, 727, 1103]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433533.jpg,ROUNDING (RM) :,"[496, 1120, 644, 1139]",True,1080,1527,15,3
Hackathon data\SROIE2019\train\img\X51005433533.jpg,-0.01,"[684, 1116, 727, 1134]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433533.jpg,TOTAL (RM) :,"[536, 1146, 645, 1164]",True,1080,1527,12,3
Hackathon data\SROIE2019\train\img\X51005433533.jpg,332.30,"[670, 1143, 728, 1160]",True,1080,1527,6,1
Hackathon data\SROIE2019\train\img\X51005433533.jpg,CASH :,"[575, 1173, 645, 1188]",True,1080,1527,6,2
Hackathon data\SROIE2019\train\img\X51005433533.jpg,332.30,"[670, 1170, 729, 1186]",True,1080,1527,6,1
Hackathon data\SROIE2019\train\img\X51005433533.jpg,CHANGE (RM) :,"[515, 1196, 643, 1217]",True,1080,1527,13,3
Hackathon data\SROIE2019\train\img\X51005433533.jpg,0.00,"[691, 1194, 729, 1210]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433533.jpg,GST SUMMARY,"[369, 1254, 519, 1274]",True,1080,1527,11,2
Hackathon data\SROIE2019\train\img\X51005433533.jpg,TAX CODE,"[379, 1292, 453, 1307]",True,1080,1527,8,2
Hackathon data\SROIE2019\train\img\X51005433533.jpg,%,"[513, 1288, 527, 1305]",True,1080,1527,1,1
Hackathon data\SROIE2019\train\img\X51005433533.jpg,AMOUNT,"[580, 1288, 642, 1303]",True,1080,1527,6,1
Hackathon data\SROIE2019\train\img\X51005433533.jpg,GST,"[695, 1286, 729, 1301]",True,1080,1527,3,1
Hackathon data\SROIE2019\train\img\X51005433533.jpg,SR,"[382, 1311, 406, 1326]",True,1080,1527,2,1
Hackathon data\SROIE2019\train\img\X51005433533.jpg,6,"[516, 1309, 527, 1323]",True,1080,1527,1,1
Hackathon data\SROIE2019\train\img\X51005433533.jpg,313.50,"[591, 1308, 641, 1323]",True,1080,1527,6,1
Hackathon data\SROIE2019\train\img\X51005433533.jpg,18.81,"[689, 1306, 729, 1321]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433533.jpg,TOTAL :,"[479, 1336, 528, 1353]",True,1080,1527,7,2
Hackathon data\SROIE2019\train\img\X51005433533.jpg,313.50,"[591, 1334, 641, 1351]",True,1080,1527,6,1
Hackathon data\SROIE2019\train\img\X51005433533.jpg,18.81,"[689, 1333, 729, 1349]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433533.jpg,GOODS SOLD ARE NOT RETURNABLE.,"[413, 1377, 689, 1396]",True,1080,1527,30,5
Hackathon data\SROIE2019\train\img\X51005433533.jpg,THANK YOU.,"[506, 1400, 595, 1414]",True,1080,1527,10,2
Hackathon data\SROIE2019\train\img\X51005433538.jpg,UNIHAKKA INTERNATIONAL SDN BHD,"[376, 325, 667, 342]",True,1080,1519,30,4
Hackathon data\SROIE2019\train\img\X51005433538.jpg,12 MAR 2018 18:19,"[469, 343, 575, 356]",True,1080,1519,17,4
Hackathon data\SROIE2019\train\img\X51005433538.jpg,(867388-U),"[489, 361, 556, 377]",True,1080,1519,10,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN","[397, 380, 648, 394]",True,1080,1519,42,5
Hackathon data\SROIE2019\train\img\X51005433538.jpg,"TAMPOI,81200 JOHOR BAHRU,JOHOR","[427, 397, 616, 413]",True,1080,1519,30,3
Hackathon data\SROIE2019\train\img\X51005433538.jpg,TAX INVOICE,"[480, 414, 563, 428]",True,1080,1519,11,2
Hackathon data\SROIE2019\train\img\X51005433538.jpg,INVOICE # : OR18031202170432,"[363, 431, 543, 445]",True,1080,1519,28,4
Hackathon data\SROIE2019\train\img\X51005433538.jpg,ITEM,"[364, 457, 391, 470]",True,1080,1519,4,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,QTY,"[465, 458, 488, 473]",True,1080,1519,3,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,TOTAL,"[652, 456, 682, 468]",True,1080,1519,5,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,SR 100100000035- 1 MEAT + 3 VEGE,"[364, 477, 570, 492]",True,1080,1519,32,7
Hackathon data\SROIE2019\train\img\X51005433538.jpg,$7.10,"[363, 498, 401, 513]",True,1080,1519,5,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,1,"[465, 498, 475, 509]",True,1080,1519,1,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,$7.10,"[648, 494, 681, 510]",True,1080,1519,5,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,SR 100100000015- VEGETABLE,"[362, 521, 539, 539]",True,1080,1519,26,3
Hackathon data\SROIE2019\train\img\X51005433538.jpg,$1.10,"[364, 544, 397, 558]",True,1080,1519,5,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,1,"[466, 545, 473, 557]",True,1080,1519,1,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,$1.10,"[647, 541, 681, 557]",True,1080,1519,5,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,TOTAL AMOUNT: $8.20,"[565, 574, 681, 588]",True,1080,1519,19,3
Hackathon data\SROIE2019\train\img\X51005433538.jpg,GST @6%: $0.46,"[580, 590, 687, 609]",True,1080,1519,14,3
Hackathon data\SROIE2019\train\img\X51005433538.jpg,NETT TOTAL: $8.20,"[586, 609, 689, 626]",True,1080,1519,17,3
Hackathon data\SROIE2019\train\img\X51005433538.jpg,PAYMENT MODE,"[364, 637, 450, 652]",True,1080,1519,12,2
Hackathon data\SROIE2019\train\img\X51005433538.jpg,AMOUNT,"[635, 636, 682, 648]",True,1080,1519,6,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,CASH,"[364, 657, 402, 669]",True,1080,1519,4,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,$8.20,"[647, 655, 681, 670]",True,1080,1519,5,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,CHANGE,"[364, 675, 411, 690]",True,1080,1519,6,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,$0.00,"[647, 674, 681, 687]",True,1080,1519,5,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,GST SUMMARY,"[363, 720, 438, 732]",True,1080,1519,11,2
Hackathon data\SROIE2019\train\img\X51005433538.jpg,AMOUNT($),"[527, 719, 578, 732]",True,1080,1519,9,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,TAX($),"[649, 718, 682, 732]",True,1080,1519,6,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,SR = GST @6%,"[363, 740, 440, 752]",True,1080,1519,12,4
Hackathon data\SROIE2019\train\img\X51005433538.jpg,7.74,"[556, 739, 578, 750]",True,1080,1519,4,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,0.46,"[659, 739, 682, 749]",True,1080,1519,4,1
Hackathon data\SROIE2019\train\img\X51005433538.jpg,GST REG #000656195584,"[445, 766, 597, 780]",True,1080,1519,21,3
Hackathon data\SROIE2019\train\img\X51005433538.jpg,BAR WANG RICE@PERMAS JAYA,"[418, 784, 625, 800]",True,1080,1519,25,4
Hackathon data\SROIE2019\train\img\X51005433538.jpg,(PRICE INCLUSIVE OF GST),"[453, 801, 590, 817]",True,1080,1519,24,4
Hackathon data\SROIE2019\train\img\X51005433538.jpg,THANK YOU & COME AGAIN!,"[445, 819, 597, 834]",True,1080,1519,23,5
Hackathon data\SROIE2019\train\img\X51005433538.jpg,LIKE AND FOLLOW US ON FACEBOOK!,"[427, 837, 614, 850]",True,1080,1519,31,6
Hackathon data\SROIE2019\train\img\X51005433538.jpg,FACEBOOK.COM/BARWANGRICE,"[438, 856, 604, 872]",True,1080,1519,24,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,UNIHAKKA INTERNATIONAL SDN BHD,"[348, 339, 638, 354]",True,1080,1527,30,4
Hackathon data\SROIE2019\train\img\X51005433541.jpg,14 MAR 2018 18:40,"[440, 356, 548, 369]",True,1080,1527,17,4
Hackathon data\SROIE2019\train\img\X51005433541.jpg,(867388-U),"[460, 374, 527, 390]",True,1080,1527,10,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,"12, JALAN TAMPOI 7/4,KAWASAN PERINDUSTRIAN","[368, 392, 619, 408]",True,1080,1527,42,5
Hackathon data\SROIE2019\train\img\X51005433541.jpg,"TAMPOI,81200 JOHOR BAHRU,JOHOR","[397, 410, 588, 426]",True,1080,1527,30,3
Hackathon data\SROIE2019\train\img\X51005433541.jpg,TAX INVOICE,"[451, 428, 534, 441]",True,1080,1527,11,2
Hackathon data\SROIE2019\train\img\X51005433541.jpg,INVOICE # : OR18031402160311,"[334, 444, 513, 458]",True,1080,1527,28,4
Hackathon data\SROIE2019\train\img\X51005433541.jpg,ITEM,"[333, 470, 361, 483]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,QTY,"[435, 470, 458, 486]",True,1080,1527,3,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,TOTAL,"[622, 470, 654, 484]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,SR I00100000060-4 VEGE,"[334, 491, 489, 506]",True,1080,1527,22,3
Hackathon data\SROIE2019\train\img\X51005433541.jpg,$5.50,"[334, 510, 367, 524]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,1,"[435, 511, 443, 525]",True,1080,1527,1,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,$5.50,"[618, 511, 651, 525]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,SR I00100000006-PORK,"[333, 537, 475, 551]",True,1080,1527,20,2
Hackathon data\SROIE2019\train\img\X51005433541.jpg,$2.70,"[334, 558, 367, 572]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,1,"[435, 558, 443, 571]",True,1080,1527,1,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,$2.70,"[618, 558, 650, 573]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,TOTAL AMOUNT: $8.20,"[535, 589, 650, 603]",True,1080,1527,19,3
Hackathon data\SROIE2019\train\img\X51005433541.jpg,GST @6%: $0.46,"[550, 607, 652, 623]",True,1080,1527,14,3
Hackathon data\SROIE2019\train\img\X51005433541.jpg,NETT TOTAL: $8.20,"[556, 625, 651, 639]",True,1080,1527,17,3
Hackathon data\SROIE2019\train\img\X51005433541.jpg,PAYMENT MODE,"[332, 651, 419, 666]",True,1080,1527,12,2
Hackathon data\SROIE2019\train\img\X51005433541.jpg,AMOUNT,"[604, 652, 652, 664]",True,1080,1527,6,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,CASH,"[332, 671, 371, 685]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,$8.20,"[618, 671, 650, 685]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,CHANGE,"[333, 689, 379, 705]",True,1080,1527,6,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,$0.00,"[617, 688, 650, 703]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,GST SUMMARY,"[331, 733, 407, 747]",True,1080,1527,11,2
Hackathon data\SROIE2019\train\img\X51005433541.jpg,AMOUNT($),"[496, 734, 548, 747]",True,1080,1527,9,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,TAX($),"[617, 734, 651, 748]",True,1080,1527,6,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,SR = GST @6%,"[331, 754, 407, 767]",True,1080,1527,12,4
Hackathon data\SROIE2019\train\img\X51005433541.jpg,7.74,"[525, 754, 547, 765]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,0.46,"[628, 754, 652, 766]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433541.jpg,GST REG #000656195584,"[414, 781, 566, 794]",True,1080,1527,21,3
Hackathon data\SROIE2019\train\img\X51005433541.jpg,BAR WANG RICE@PERMAS JAYA,"[386, 797, 594, 814]",True,1080,1527,25,4
Hackathon data\SROIE2019\train\img\X51005433541.jpg,(PRICE INCLUSIVE OF GST),"[420, 816, 560, 832]",True,1080,1527,24,4
Hackathon data\SROIE2019\train\img\X51005433541.jpg,THANK YOU & COME AGAIN!,"[413, 833, 567, 850]",True,1080,1527,23,5
Hackathon data\SROIE2019\train\img\X51005433541.jpg,LIKE AND FOLLOW US ON FACEBOOK!,"[395, 851, 584, 866]",True,1080,1527,31,6
Hackathon data\SROIE2019\train\img\X51005433541.jpg,FACEBOOK.COM/BARWANGRICE,"[406, 870, 572, 886]",True,1080,1527,24,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,WARAKUYA PERMAS CITY SDN BHD,"[378, 233, 663, 249]",True,1080,1527,28,5
Hackathon data\SROIE2019\train\img\X51005433552.jpg,REG NO: 1203194-W,"[452, 277, 592, 294]",True,1080,1527,17,3
Hackathon data\SROIE2019\train\img\X51005433552.jpg,JALAN PERMAS UTARA 1.,"[429, 298, 612, 314]",True,1080,1527,21,4
Hackathon data\SROIE2019\train\img\X51005433552.jpg,PERMAS JAYA 81750 MASAI JOHOR,"[392, 320, 646, 335]",True,1080,1527,29,5
Hackathon data\SROIE2019\train\img\X51005433552.jpg,TEL : 0111-558 0000,"[454, 356, 588, 371]",True,1080,1527,19,4
Hackathon data\SROIE2019\train\img\X51005433552.jpg,GST ID: 0016 6993 5104,"[423, 400, 631, 417]",True,1080,1527,22,5
Hackathon data\SROIE2019\train\img\X51005433552.jpg,TAX INVOICE NO,"[356, 466, 505, 482]",True,1080,1527,14,3
Hackathon data\SROIE2019\train\img\X51005433552.jpg,58244,"[356, 495, 409, 512]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,42,"[577, 463, 616, 492]",True,1080,1527,2,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,DATE: 10/03/2018 5:41:06,"[353, 524, 528, 539]",True,1080,1527,24,3
Hackathon data\SROIE2019\train\img\X51005433552.jpg,PAX NO:4,"[586, 517, 667, 533]",True,1080,1527,8,2
Hackathon data\SROIE2019\train\img\X51005433552.jpg,CASHIER: CASHIER3,"[352, 547, 497, 562]",True,1080,1527,17,2
Hackathon data\SROIE2019\train\img\X51005433552.jpg,WAITER: HANYIN,"[352, 570, 473, 585]",True,1080,1527,14,2
Hackathon data\SROIE2019\train\img\X51005433552.jpg,QTY CODE/DESC,"[359, 594, 475, 613]",True,1080,1527,13,2
Hackathon data\SROIE2019\train\img\X51005433552.jpg,THANK YOU ! PLEASE COME AGAIN !,"[389, 1075, 627, 1091]",True,1080,1527,31,7
Hackathon data\SROIE2019\train\img\X51005433552.jpg,TOTAL RM,"[611, 594, 673, 609]",True,1080,1527,8,2
Hackathon data\SROIE2019\train\img\X51005433552.jpg,3,"[364, 629, 376, 642]",True,1080,1527,1,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,SABA SHIO YAKI SEY,"[389, 630, 538, 644]",True,1080,1527,18,4
Hackathon data\SROIE2019\train\img\X51005433552.jpg,53.70,"[634, 630, 677, 645]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,1,"[365, 651, 374, 664]",True,1080,1527,1,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,SALMON SHIO SET,"[388, 651, 526, 667]",True,1080,1527,15,3
Hackathon data\SROIE2019\train\img\X51005433552.jpg,21.90,"[634, 652, 677, 666]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,4,"[363, 672, 375, 685]",True,1080,1527,1,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,ICED GREEN TEA,"[387, 672, 516, 687]",True,1080,1527,14,3
Hackathon data\SROIE2019\train\img\X51005433552.jpg,4.00,"[642, 673, 676, 688]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,SUBTOTAL,"[482, 702, 551, 718]",True,1080,1527,8,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,79.60,"[631, 704, 672, 719]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,DISCOUNT,"[478, 726, 552, 742]",True,1080,1527,8,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,-30.00,"[619, 729, 674, 743]",True,1080,1527,6,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,TOTAL AMOUNT :,"[350, 756, 468, 772]",True,1080,1527,14,3
Hackathon data\SROIE2019\train\img\X51005433552.jpg,49.60,"[631, 759, 674, 773]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,SERV CHARGE 10%,"[348, 784, 478, 800]",True,1080,1527,15,3
Hackathon data\SROIE2019\train\img\X51005433552.jpg,4.96,"[637, 787, 674, 801]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,GST @ 6%,"[348, 805, 419, 820]",True,1080,1527,8,3
Hackathon data\SROIE2019\train\img\X51005433552.jpg,3.27,"[637, 807, 673, 822]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,ROUNDING ADJ :,"[349, 832, 466, 848]",True,1080,1527,14,3
Hackathon data\SROIE2019\train\img\X51005433552.jpg,-0.03,"[631, 835, 673, 849]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,TOTAL AMOUNT:,"[348, 864, 457, 880]",True,1080,1527,13,2
Hackathon data\SROIE2019\train\img\X51005433552.jpg,57.80,"[629, 866, 672, 881]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,TOTAL:,"[348, 920, 416, 937]",True,1080,1527,6,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,RM 57.80,"[577, 921, 671, 942]",True,1080,1527,8,2
Hackathon data\SROIE2019\train\img\X51005433552.jpg,TYPE 3,"[346, 964, 401, 983]",True,1080,1527,6,2
Hackathon data\SROIE2019\train\img\X51005433552.jpg,GST SUMMARY,"[350, 1002, 444, 1018]",True,1080,1527,11,2
Hackathon data\SROIE2019\train\img\X51005433552.jpg,AMOUNT RM,"[486, 1003, 565, 1017]",True,1080,1527,9,2
Hackathon data\SROIE2019\train\img\X51005433552.jpg,TAX RM,"[619, 1003, 673, 1019]",True,1080,1527,6,2
Hackathon data\SROIE2019\train\img\X51005433552.jpg,SR 6%,"[348, 1023, 394, 1038]",True,1080,1527,5,2
Hackathon data\SROIE2019\train\img\X51005433552.jpg,54.56,"[518, 1024, 562, 1039]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433552.jpg,3.27,"[636, 1026, 671, 1039]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,YHM AEON TEBRAU CITY,"[429, 251, 585, 270]",True,1080,1527,20,4
Hackathon data\SROIE2019\train\img\X51005433553.jpg,"S117, SECOND FLOOR,","[428, 271, 576, 289]",True,1080,1527,19,3
Hackathon data\SROIE2019\train\img\X51005433553.jpg,"AEON TEBRAU CITY,","[435, 291, 569, 309]",True,1080,1527,17,3
Hackathon data\SROIE2019\train\img\X51005433553.jpg,"1, JALAN DESA TEBRAU,","[421, 309, 583, 327]",True,1080,1527,21,4
Hackathon data\SROIE2019\train\img\X51005433553.jpg,"TAMAN DESA TEBRAU,","[435, 328, 575, 346]",True,1080,1527,18,3
Hackathon data\SROIE2019\train\img\X51005433553.jpg,"81100 JOHOR BAHRU, JOHOR.","[404, 349, 597, 364]",True,1080,1527,25,4
Hackathon data\SROIE2019\train\img\X51005433553.jpg,002105827328,"[458, 367, 554, 382]",True,1080,1527,12,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,* TAX INVOICE *,"[381, 385, 612, 415]",True,1080,1527,15,4
Hackathon data\SROIE2019\train\img\X51005433553.jpg,ORDER NO.,"[319, 434, 389, 452]",True,1080,1527,9,2
Hackathon data\SROIE2019\train\img\X51005433553.jpg,1000219,"[413, 434, 469, 451]",True,1080,1527,7,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,11/03/2018 06:20 PM,"[481, 434, 630, 453]",True,1080,1527,19,3
Hackathon data\SROIE2019\train\img\X51005433553.jpg,RECEIPT NO.:003-1220815,"[318, 455, 498, 472]",True,1080,1527,23,2
Hackathon data\SROIE2019\train\img\X51005433553.jpg,PAX:,"[556, 455, 588, 471]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,1,"[619, 454, 627, 470]",True,1080,1527,1,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,CASHIER,"[318, 474, 374, 491]",True,1080,1527,7,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,:CASHIER,"[405, 474, 466, 490]",True,1080,1527,8,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,EAT IN,"[319, 493, 367, 510]",True,1080,1527,6,2
Hackathon data\SROIE2019\train\img\X51005433553.jpg,ITEM,"[317, 531, 353, 547]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,QTY,"[417, 530, 443, 549]",True,1080,1527,3,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,U.PRICE,"[463, 530, 520, 547]",True,1080,1527,7,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,AMOUNT TAX,"[547, 530, 628, 548]",True,1080,1527,10,2
Hackathon data\SROIE2019\train\img\X51005433553.jpg,36,"[497, 1002, 516, 1017]",True,1080,1527,2,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,FG-A00019,"[318, 568, 389, 585]",True,1080,1527,9,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,1,"[433, 569, 442, 585]",True,1080,1527,1,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,1.50,"[488, 568, 520, 585]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,1.50,"[563, 569, 598, 585]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,SR,"[608, 569, 628, 585]",True,1080,1527,2,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,GREEN TEA,"[317, 588, 389, 604]",True,1080,1527,9,2
Hackathon data\SROIE2019\train\img\X51005433553.jpg,FG-H00001,"[317, 607, 388, 625]",True,1080,1527,9,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,1,"[432, 607, 442, 623]",True,1080,1527,1,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,8.80,"[485, 607, 520, 623]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,8.80,"[562, 607, 597, 623]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,SR,"[607, 607, 626, 623]",True,1080,1527,2,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,KAKE UDON R,"[316, 626, 405, 643]",True,1080,1527,11,3
Hackathon data\SROIE2019\train\img\X51005433553.jpg,FG-H00100,"[317, 646, 389, 662]",True,1080,1527,9,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,1,"[433, 645, 441, 661]",True,1080,1527,1,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,2.80,"[486, 646, 518, 662]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,2.80,"[560, 645, 596, 661]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,SR,"[607, 646, 626, 661]",True,1080,1527,2,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,ENOKI TEMPURA,"[317, 664, 420, 682]",True,1080,1527,13,2
Hackathon data\SROIE2019\train\img\X51005433553.jpg,SUBTOTAL,"[316, 702, 381, 719]",True,1080,1527,8,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,:,"[502, 705, 510, 719]",True,1080,1527,1,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,13.10,"[586, 702, 626, 720]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,TOTAL,"[316, 741, 357, 756]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,:,"[501, 745, 509, 757]",True,1080,1527,1,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,13.10,"[585, 741, 625, 757]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,TOTAL:MYR,"[316, 779, 455, 809]",True,1080,1527,9,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,13.10,"[547, 779, 623, 809]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,TOTAL EXCLUDED TAX,"[316, 809, 456, 827]",True,1080,1527,18,3
Hackathon data\SROIE2019\train\img\X51005433553.jpg,:,"[500, 814, 508, 825]",True,1080,1527,1,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,12.36,"[584, 810, 624, 826]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,:,"[501, 832, 508, 846]",True,1080,1527,1,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,0.74,"[591, 828, 624, 845]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,PAYMENT DETAILS,"[314, 867, 434, 885]",True,1080,1527,15,2
Hackathon data\SROIE2019\train\img\X51005433553.jpg,CASH,"[315, 887, 348, 903]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,20.10,"[582, 887, 623, 902]",True,1080,1527,5,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,CASH CHANGE,"[314, 905, 401, 923]",True,1080,1527,11,2
Hackathon data\SROIE2019\train\img\X51005433553.jpg,7.00,"[590, 905, 623, 922]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,TAX SUMMARY,"[313, 943, 401, 961]",True,1080,1527,11,2
Hackathon data\SROIE2019\train\img\X51005433553.jpg,TAX CODE,"[313, 963, 380, 979]",True,1080,1527,8,2
Hackathon data\SROIE2019\train\img\X51005433553.jpg,%,"[389, 962, 400, 979]",True,1080,1527,1,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,AMOUNT(MYR),"[427, 963, 515, 980]",True,1080,1527,11,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,TAX(MYR),"[558, 962, 622, 980]",True,1080,1527,8,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,SR,"[314, 1000, 331, 1017]",True,1080,1527,2,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,6,"[389, 1001, 400, 1017]",True,1080,1527,1,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,1,"[475, 1001, 482, 1017]",True,1080,1527,1,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,0.74,"[589, 1000, 623, 1018]",True,1080,1527,4,1
Hackathon data\SROIE2019\train\img\X51005433553.jpg,**** THANK YOU ****,"[419, 1039, 568, 1055]",True,1080,1527,19,4
Hackathon data\SROIE2019\train\img\X51005433553.jpg,PLEASE COME AGAIN.,"[427, 1057, 565, 1076]",True,1080,1527,18,3
